row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,ls_pid
4206,13,SUMITRA MAHAJAN,F,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 1 July 2002","Saturday, 24 May 2003",Lok Sabha,INDORE,Madhya_Pradesh,communications & information technology,"electronics, information technology & communications",,,13_Madhya_Pradesh_37_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,GEMP37721
4207,13,SUMITRA MAHAJAN,F,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,INDORE,Madhya_Pradesh,petroleum,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Madhya_Pradesh_37_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEMP37721
4208,13,SUNDERLAL PATWA,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 30 September 2000",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,rural development,"rural development, community development, panchayati raj",,,13_Madhya_Pradesh_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,GEMP82629
4209,13,SUNDERLAL PATWA,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 6 March 2000","Saturday, 27 May 2000",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,agriculture,agriculture,,,13_Madhya_Pradesh_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1663.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,GEMP82629
4210,13,SUNDERLAL PATWA,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 30 September 2000","Tuesday, 7 November 2000",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Madhya_Pradesh_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,GEMP82629
4211,13,SUNDERLAL PATWA,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 7 November 2000","Saturday, 1 September 2001",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Madhya_Pradesh_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1689.pdf,GEMP82629
4212,14,SUNIL DUTT,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Wednesday, 25 May 2005",Lok Sabha,MUMBAI NORTH WEST,Maharashtra,youth affairs & sports,"youth affairs, sports",,,14_Maharashtra_8_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1765.pdf,GEMH32066
4213,11,SURAJ BHAN,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,AMBALA,Haryana,agriculture,agriculture,,,11_Haryana_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,GEHR20210
4214,10,SURESH KALMADI,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 15 September 1995","Thursday, 16 May 1996",Rajya Sabha,NOT_APPLICABLE,Maharashtra,railways,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,
4215,14,SURESH PACHAURI,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Sunday, 6 April 2008",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,
4216,14,SURESH PACHAURI,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Sunday, 6 April 2008",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,"personnel, personal grievances, & pensions","personnel, public/private grievances & pension",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,
4217,10,SURESH PACHOURI,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 15 September 1995","Thursday, 16 May 1996",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,defence,defence,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,
4218,11,SURESH PRABHU,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,RAJAPUR,Maharashtra,industry,"commerce, industry, civil supplies",,,11_Maharashtra_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,GEMH57052
4219,12,SURESH PRABHU,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,RAJAPUR,Maharashtra,environment & forests,"environment, forests, climate change",,,12_Maharashtra_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEMH57052
4220,13,SURESH PRABHU,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 30 September 2000",Lok Sabha,RAJAPUR,Maharashtra,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Maharashtra_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,GEMH57052
4221,13,SURESH PRABHU,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 30 September 2000","Saturday, 24 August 2002",Lok Sabha,RAJAPUR,Maharashtra,power,"irrigation, power & energy",,,13_Maharashtra_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1705.pdf,GEMH57052
4222,13,SURESH PRABHU,M,SHS,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 9 May 2002","Monday, 1 July 2002",Lok Sabha,RAJAPUR,Maharashtra,heavy industries & public enterprises,heavy industry,,,13_Maharashtra_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1699.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,GEMH57052
4223,16,DR. MAHESH SHARMA,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Sunday, 9 November 2014","Sunday, 3 September 2017",Lok Sabha,GAUTAM BUDDHA NAGAR,Uttar_Pradesh,tourism,"transport: shipping, railways, civil aviation, tourism",,,16_Uttar_Pradesh_13_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,GEUP15874
4224,16,SHRIPAD YESSO NAIK,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,NORTH GOA,Goa,tourism,"transport: shipping, railways, civil aviation, tourism",,,16_Goa_1_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,GEGA43669
4225,16,JASWANTSINH SUMANBHAI BHABHOR,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Lok Sabha,DAHOD,Gujarat,tribal affairs,"women, social justice, minority, tribal affairs",,,16_Gujarat_19_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEGJ3163
4226,16,MANSUKHBHAI DHANJIBHAI VASAVA,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 27 May 2014","Tuesday, 5 July 2016",Lok Sabha,BHARUCH,Gujarat,tribal affairs,"women, social justice, minority, tribal affairs",,,16_Gujarat_22_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_7.pdf,GEGJ82172
4227,12,SURJIT SINGH BARNALA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,SANGRUR,Punjab,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,12_Punjab_10_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEPB100018
4228,12,SURJIT SINGH BARNALA,M,SAD,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,SANGRUR,Punjab,food,"food, consumer affairs, public distribution",,,12_Punjab_10_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,GEPB100018
4229,14,SURYAKANTA PATIL,M,NCP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,HINGOLI,Maharashtra,rural development,"rural development, community development, panchayati raj",,,14_Maharashtra_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GEMH46144
4230,14,SURYAKANTA PATIL,M,NCP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,HINGOLI,Maharashtra,parliamentary affairs,parliamentary affairs,,,14_Maharashtra_29_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,GEMH46144
4231,15,SUSHIL KUMAR SHINDE,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 28 May 2009","Tuesday, 31 July 2012",Lok Sabha,SOLAPUR,Maharashtra,power,"irrigation, power & energy",,,15_Maharashtra_42_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_888.pdf,GEMH66281
4232,15,SUSHIL KUMAR SHINDE,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 31 July 2012","Monday, 26 May 2014",Lok Sabha,SOLAPUR,Maharashtra,home affairs,home affairs,,,15_Maharashtra_42_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_888.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,GEMH66281
4233,14,SUSHIL KUMAR SHINDE,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 29 January 2006","Friday, 22 May 2009",Rajya Sabha,NOT_APPLICABLE,Maharashtra,power,"irrigation, power & energy",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,
4234,11,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,SOUTH DELHI,Delhi,information & broadcasting,"electronics, information technology & communications",,,11_Delhi_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,GEDL56405
4235,12,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Sunday, 11 October 1998",Lok Sabha,SOUTH DELHI,Delhi,information & broadcasting,"electronics, information technology & communications",,,12_Delhi_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1644.pdf,GEDL56405
4236,12,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 20 April 1998","Sunday, 11 October 1998",Lok Sabha,SOUTH DELHI,Delhi,communications,"electronics, information technology & communications",,,12_Delhi_2_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1642.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1644.pdf,GEDL56405
4237,16,SUDARSHAN BHAGAT,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 3 September 2017","Thursday, 30 May 2019",Lok Sabha,LOHARDAGA,Jharkhand,tribal affairs,"women, social justice, minority, tribal affairs",,,16_Jharkhand_12_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEJH4423
4238,16,JUAL ORAM,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,SUNDARGARH,Odisha,tribal affairs,"women, social justice, minority, tribal affairs",,,16_Odisha_2_1_0,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,GEOD46646
4239,13,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 30 September 2000","Wednesday, 29 January 2003",Rajya Sabha,NOT_APPLICABLE,Uttarakhand,information & broadcasting,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,
4240,13,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Rajya Sabha,NOT_APPLICABLE,Uttarakhand,health & family welfare,health,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,
4241,13,SUSHMA SWARAJ,F,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Rajya Sabha,NOT_APPLICABLE,Uttarakhand,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,
4242,13,SWAMI CHINMAYANAND,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,JAUNPUR,Uttar_Pradesh,home affairs,home affairs,,,13_Uttar_Pradesh_48_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEUP47866
4243,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 27 May 2000",Lok Sabha,KISHANGANJ,Bihar,food processing industries,"food, consumer affairs, public distribution",,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,GEBR80195
4244,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 27 May 2000","Saturday, 30 September 2000",Lok Sabha,KISHANGANJ,Bihar,youth affairs & sports,"youth affairs, sports",,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,GEBR80195
4245,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 30 September 2000","Thursday, 8 February 2001",Lok Sabha,KISHANGANJ,Bihar,human resource development,human resource development,,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1680.pdf,GEBR80195
4246,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,MoS,Independent Charge,"Thursday, 8 February 2001","Saturday, 1 September 2001",Lok Sabha,KISHANGANJ,Bihar,coal,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1680.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,GEBR80195
4247,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 1 September 2001","Saturday, 24 May 2003",Lok Sabha,KISHANGANJ,Bihar,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,GEBR80195
4248,13,SYED SHAHNAWAZ HUSSAIN,M,BJP,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,KISHANGANJ,Bihar,textiles,textiles,,,13_Bihar_23_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,GEBR80195
4249,10,SYED SIBTEY RAZI,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Friday, 15 September 1995","Thursday, 16 May 1996",Rajya Sabha,NOT_APPLICABLE,Uttar_Pradesh,home affairs,home affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,
4250,11,T. G. VENKATRAMAN,M,DMK,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 1 June 1996","Monday, 21 April 1997",Lok Sabha,TINDIVANAM,Tamil_Nadu,surface transport,"transport: shipping, railways, civil aviation, tourism",,,11_Tamil_Nadu_10_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,GETN63809
4251,11,T. G. VENKATRAMAN,M,DMK,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,TINDIVANAM,Tamil_Nadu,surface transport,"transport: shipping, railways, civil aviation, tourism",,,11_Tamil_Nadu_10_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,GETN63809
4252,11,T. R. BAALU,M,DMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,11_Tamil_Nadu_3_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,GETN50146
4253,11,T. R. BAALU,M,DMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,11_Tamil_Nadu_3_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,GETN50146
4254,11,T. R. BAALU,M,DMK,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 10 January 1998","Thursday, 19 March 1998",Lok Sabha,MADRAS SOUTH,Tamil_Nadu,non-conventional energy sources,"irrigation, power & energy",,,11_Tamil_Nadu_3_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1635.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,GETN50146
4255,14,T. SUBBARAMY REDDY,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Sunday, 29 January 2006","Tuesday, 31 January 2006",Rajya Sabha,NOT_APPLICABLE,Andhra_Pradesh,without portfolio,without portfolio,,exception: without portfolio,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1479.pdf,
4256,14,T. SUBBARAMY REDDY,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Tuesday, 31 January 2006","Sunday, 6 April 2008",Rajya Sabha,NOT_APPLICABLE,Andhra_Pradesh,mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1479.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,
4257,13,T.H. CHAOBA SINGH,M,MSCP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Wednesday, 2 February 2000",Lok Sabha,INNER MANIPUR,Manipur,"culture, youth affairs & sports","youth affairs, sports",culture,,13_Manipur_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1660.pdf,GEMN64181
4258,13,T.H. CHAOBA SINGH,M,MSCP,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 2 February 2000","Saturday, 27 May 2000",Lok Sabha,INNER MANIPUR,Manipur,youth affairs & sports,"youth affairs, sports",,,13_Manipur_1_1_0,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1660.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,GEMN64181
