id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,name_clean,error,comments
2629,8,Sheila Dikshit,F,INC,,MoS,,"Monday, 12 May 1986","Friday, 1 December 1989",Lok Sabha,Kannauj,Uttar Pradesh,parliamentary affairs,difference of 0,
2630,8,Sheila Dikshit,F,INC,,MoS,,"Saturday, 25 June 1988","Friday, 1 December 1989",Lok Sabha,Kannauj,Uttar Pradesh,prime minister's office,ministry_not_found_in_gazette,exception: prime minister's office
2631,8,Biren Singh Engti,M,INC,Personnel and Training,DCM,,"Monday, 12 May 1986","Wednesday, 4 June 1986",Lok Sabha,Autonomous District,Assam,"personnel, public grievances & pension",no_error,
2632,8,Biren Singh Engti,M,INC,,DCM,,"Wednesday, 4 June 1986","Sunday, 14 February 1988",Lok Sabha,Autonomous District,Assam,"personnel, public grievances & pension",no_error,
2633,8,Biren Singh Engti,M,INC,,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Autonomous District,Assam,planning,no_error,
2634,8,Biren Singh Engti,M,INC,,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Autonomous District,Assam,programme implementation,no_error,
2635,8,Eduardo Faleiro,M,INC,,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Lok Sabha,Mormugao,Goa,external affairs,no_error,
2636,8,Eduardo Faleiro,M,INC,Economic Affairs,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Mormugao,Goa,finance,no_error,
2637,8,M M Jacob,M,INC,,MoS,,"Wednesday, 22 October 1986","Tuesday, 4 July 1989",Rajya Sabha,,Kerala,parliamentary affairs,no_error,
2638,8,M M Jacob,M,INC,,MoS,Independent Charge,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Kerala,water resources,no_error,
2639,8,M M Jacob,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Kerala,parliamentary affairs,no_error,
2640,8,R K Jaichandra Singh,M,INC,,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,,Manipur,youth affairs & sports,other_exception,exception: ministry out of gazette date range
2641,8,R K Jaichandra Singh,M,INC,Chemicals and Petrochemicals,MoS,,"Wednesday, 25 September 1985","Thursday, 18 February 1988",Rajya Sabha,,Manipur,industry,difference of 0,
2642,8,Saroj Kharparde,F,INC,,MoS,,"Monday, 12 May 1986","Tuesday, 4 July 1989",Rajya Sabha,,Maharashtra,health & family welfare,no_error,
2643,8,Saroj Kharparde,F,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Maharashtra,textiles,no_error,
2644,8,S Krishna Kumar,M,INC,,DCM,,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,Quilon,Kerala,health & family welfare,no_error,
2645,8,S Krishna Kumar,M,INC,,DCM,,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,Quilon,Kerala,textiles,no_error,
2646,8,S Krishna Kumar,M,INC,,DCM,,"Sunday, 14 February 1988","Saturday, 25 June 1988",Lok Sabha,Quilon,Kerala,information & broadcasting,no_error,
2647,8,S Krishna Kumar,M,INC,,DCM,,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,Quilon,Kerala,information & broadcasting,no_error,
2648,8,Yogendra Makwana,M,INC,Health,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Rajya Sabha,,Gujarat,health & family welfare,no_error,
2649,8,Yogendra Makwana,M,INC,Agriculture and Cooperation,MoS,,"Wednesday, 25 September 1985","Sunday, 14 February 1988",Rajya Sabha,,Gujarat,agriculture,difference of 0,
2650,8,Yogendra Makwana,M,INC,,MoS,,"Sunday, 14 February 1988","Sunday, 2 October 1988",Rajya Sabha,,Gujarat,steel & mines,no_error,
2651,8,Radhakrishna Malaviya,M,INC,,DCM,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Rajya Sabha,,Madhya Pradesh,labour,no_error,
2652,8,Radhakrishna Malaviya,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Rajya Sabha,,Madhya Pradesh,parliamentary affairs,no_error,
2653,8,Radhakrishna Malaviya,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Madhya Pradesh,parliamentary affairs,no_error,
2654,8,Radhakrishna Malaviya,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Rajya Sabha,,Madhya Pradesh,labour,no_error,
2655,8,P Namgyal,M,INC,,DCM,,"Monday, 15 February 1988","Saturday, 25 June 1988",Lok Sabha,Ladakh,J&K,surface transport,no_error,
2656,8,P Namgyal,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,Ladakh,J&K,surface transport,no_error,
2657,8,P Namgyal,M,INC,,DCM,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,Ladakh,J&K,parliamentary affairs,no_error,
2658,8,P Namgyal,M,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,Ladakh,J&K,parliamentary affairs,no_error,
2659,8,P Namgyal,M,INC,Chemicals and Petro-Chemical,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,Ladakh,J&K,industry,no_error,
2660,8,Sumati Oraon,F,INC,,DCM,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,Lohardaga,Bihar,welfare,no_error,
2661,8,Sumati Oraon,F,INC,,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,Lohardaga,Bihar,environment & forests,no_error,
2662,8,Chintamani Panigrahi,M,INC,,MoS,,"Wednesday, 22 October 1986","Saturday, 25 June 1988",Lok Sabha,Bhubaneswar,Orissa,home affairs,no_error,
2663,8,Chintamani Panigrahi,M,INC,Production and Supplies,MoS,,"Saturday, 25 June 1988","Tuesday, 4 July 1989",Lok Sabha,Bhubaneswar,Orissa,defence,no_error,
2664,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,Calcutta North East,West Bengal,planning,no_error,
2665,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 19 February 1986","Wednesday, 22 October 1986",Lok Sabha,Calcutta North East,West Bengal,planning,no_error,
2666,8,Ajit Kumar Panja,M,AITC,,MoS,,"Wednesday, 19 February 1986","Wednesday, 22 October 1986",Lok Sabha,Calcutta North East,West Bengal,food & civil supplies,no_error,
2667,8,Ajit Kumar Panja,M,AITC,,MoS,Independent Charge,"Wednesday, 22 October 1986","Sunday, 14 February 1988",Lok Sabha,Calcutta North East,West Bengal,information & broadcasting,no_error,
2668,8,Ajit Kumar Panja,M,AITC,Revenue,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Calcutta North East,West Bengal,finance,no_error,
2669,8,Janardhana Poojari,M,INC,,MoS,,"Monday, 31 December 1984","Sunday, 14 February 1988",Lok Sabha,Mangalore,Karnataka,finance,no_error,
2670,8,Janardhana Poojari,M,INC,Rural Development,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Mangalore,Karnataka,agriculture,no_error,
2671,8,Rajendra Prabhu,M,INC,Fertilisers,MoS,,"Wednesday, 22 October 1986","Saturday, 2 December 1989",Lok Sabha,Nilgiris,Tamil Nadu,agriculture,no_error,
2672,6,R Rachaiah,M,INC,,MoS,,"Saturday, 4 August 1979","Monday, 14 January 1980",Rajya Sabha,,Karnataka,industry,no_error,
2673,8,Sushila Rohtagi,F,INC,Education and Culture,MoS,,"Wednesday, 25 September 1985","Monday, 12 May 1986",Rajya Sabha,,Uttar Pradesh,human resource development,difference of 0,
2674,8,Sushila Rohtagi,F,INC,Power,MoS,,"Monday, 12 May 1986","Monday, 9 May 1988",Rajya Sabha,,Uttar Pradesh,energy,no_error,
2675,8,Sushila Rohtagi,F,INC,,MoS,,"Tuesday, 24 June 1986","Wednesday, 22 October 1986",Rajya Sabha,,Uttar Pradesh,petroleum & natural gas,no_error,
2676,8,Laliteshwar Prasad Sahi,M,INC,Education and Culture,MoS,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,Muzaffarpur,Bihar,human resource development,no_error,
2677,8,Laliteshwar Prasad Sahi,M,INC,Education and Culture,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,Begusarai,Bihar,human resource development,no_error,
2678,8,Krishna Sahi,F,INC,Education and Culture,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Lok Sabha,Begusarai,Bihar,human resource development,no_error,
2679,8,Krishna Sahi,F,INC,,MoS,,"Sunday, 14 February 1988","Tuesday, 4 July 1989",Lok Sabha,Begusarai,Bihar,water resources,no_error,
2680,8,Krishna Sahi,F,INC,Culture,MoS,,"Tuesday, 4 July 1989","Saturday, 2 December 1989",Lok Sabha,Begusarai,Bihar,human resource development,no_error,
2681,8,Hari Krishna Sharstri,M,INC,"Agriculture, Research and Education",MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Fatehpur,Uttar Pradesh,agriculture,no_error,
2682,8,Ramdulari Sinha,F,INC,,MoS,,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,Sheohar,Bihar,home affairs,no_error,
2683,8,Ramdulari Sinha,F,INC,mines,MoS,,"Wednesday, 25 September 1985","Sunday, 14 February 1988",Lok Sabha,Sheohar,Bihar,steel & mines,difference of 0,
2684,8,Kamla Kant Tewari,M,INC,Public Enterprises,MoS,,"Monday, 12 May 1986","Thursday, 23 July 1987",Lok Sabha,Buxar,Bihar,industry,no_error,
2685,8,Kamla Kant Tewari,M,INC,,MoS,,"Saturday, 25 June 1988","Saturday, 22 April 1989",Lok Sabha,Buxar,Bihar,external affairs,no_error,
2686,8,Ramanand Yadav,M,INC,Rural Development,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Rajya Sabha,,Bihar,agriculture,no_error,
2687,8,Ramanand Yadav,M,INC,mines,MoS,,"Monday, 12 May 1986","Sunday, 14 February 1988",Rajya Sabha,,Bihar,steel & mines,no_error,
2688,8,Shyamlal Yadav,M,INC,Agriculture and Cooperation,MoS,,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,Varanasi,Uttar Pradesh,agriculture,no_error,
2689,8,Ahmed Patel,M,INC,,Other,,"Tuesday, 1 January 1985","Wednesday, 25 September 1985",Lok Sabha,Broach,Gujarat,pm secretary,ministry_not_found_in_gazette,exception: parliamentary secretary
2690,7,Rajiv Gandhi,M,INC,,PM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,Buxar,Bihar,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
2690,8,Rajiv Gandhi,M,INC,,PM,,"Monday, 31 December 1984","Saturday, 2 December 1989",Lok Sabha,Buxar,Bihar,prime minister,ministry_not_found_in_gazette,"exception: pm, dpm"
2690,7,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 31 October 1984","Monday, 31 December 1984",Lok Sabha,Buxar,Bihar,ministries/dept not allotted to anyone,ministry_not_found_in_gazette,exception: ministries/dept not allotted
2690,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Saturday, 2 December 1989",Lok Sabha,Buxar,Bihar,ministries/dept not allotted to anyone,ministry_not_found_in_gazette,exception: ministries/dept not allotted
2691,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Buxar,Bihar,commerce & supply,difference of 4,
2692,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Tuesday, 14 January 1986",Lok Sabha,Amethi,Uttar Pradesh,environment & forests,difference of 4,
2693,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,external affairs,no_error,
2694,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,industry & company affairs,difference of 55,
2695,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,science & technology,difference of 4,
2696,8,Rajiv Gandhi,M,INC,atomic energy,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,atomic energy,no_error,
2697,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,space,no_error,
2698,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,electronics,no_error,
2699,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,ocean development,no_error,
2700,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,personnel & administrative reforms,ministry_not_found_in_gazette,
2701,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,youth affairs & sports,other_exception,exception: ministry out of gazette date range
2702,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,culture,difference of 4,
2703,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Amethi,Uttar Pradesh,tourism & civil aviation,no_error,
2704,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 31 December 1984","Wednesday, 22 October 1986",Lok Sabha,Amethi,Uttar Pradesh,environment & forests,difference of 4,
2705,8,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 25 September 1985","Saturday, 24 January 1987",Lok Sabha,Amethi,Uttar Pradesh,defence,no_error,
2706,8,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 4 June 1986","Tuesday, 24 June 1986",Lok Sabha,Amethi,Uttar Pradesh,transport,no_error,
2707,8,Rajiv Gandhi,M,INC,,CM,,"Saturday, 24 January 1987","Saturday, 25 July 1987",Lok Sabha,Amethi,Uttar Pradesh,finance,no_error,
2708,8,Rajiv Gandhi,M,INC,,CM,,"Monday, 4 May 1987","Saturday, 25 July 1987",Lok Sabha,Amethi,Uttar Pradesh,programme implementation,no_error,
2709,8,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 15 July 1987","Tuesday, 28 July 1987",Lok Sabha,Amethi,Uttar Pradesh,tourism,no_error,
2710,8,Rajiv Gandhi,M,INC,,CM,,"Saturday, 25 July 1987","Saturday, 25 June 1988",Lok Sabha,Amethi,Uttar Pradesh,external affairs,no_error,
2711,8,Rajiv Gandhi,M,INC,,CM,,"Saturday, 22 August 1987","Tuesday, 10 November 1987",Lok Sabha,Amethi,Uttar Pradesh,water resources,no_error,
2712,8,Rajiv Gandhi,M,INC,,CM,,"Wednesday, 31 May 1989","Tuesday, 4 July 1989",Lok Sabha,Amethi,Uttar Pradesh,communications,no_error,
2713,8,P V Narasimha Rao,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Berhampur,Orissa,defence,no_error,
2714,8,P V Narasimha Rao,M,INC,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Berhampur,Orissa,planning,no_error,
2715,8,P V Narasimha Rao,M,INC,,CM,,"Monday, 14 January 1985","Wednesday, 25 September 1985",Lok Sabha,Berhampur,Orissa,defence,no_error,
2716,8,P V Narasimha Rao,M,INC,,CM,,"Wednesday, 25 September 1985","Tuesday, 25 June 1985",Lok Sabha,Berhampur,Orissa,human resource development,difference of 0,
2717,8,P V Narasimha Rao,M,INC,,CM,,"Friday, 14 March 1986","Monday, 12 May 1986",Lok Sabha,Berhampur,Orissa,home affairs,no_error,
2718,8,P V Narasimha Rao,M,INC,,CM,,"Tuesday, 24 June 1986","Sunday, 14 February 1988",Lok Sabha,Berhampur,Orissa,health & family welfare,no_error,
2719,8,P V Narasimha Rao,M,INC,,CM,,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,Berhampur,Orissa,external affairs,no_error,
2720,8,Vishwanath Pratap Singh,M,JD,,CM,,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,Fatehpur,Uttar Pradesh,finance,no_error,
2721,7,Vishwanath Pratap Singh,M,JD,,CM,,"Saturday, 14 January 1984","Friday, 30 March 1984",Lok Sabha,Fatehpur,Uttar Pradesh,finance,no_error,
2722,8,Vishwanath Pratap Singh,M,JD,,CM,,"Monday, 14 January 1985","Saturday, 30 March 1985",Lok Sabha,Fatehpur,Uttar Pradesh,commerce,difference of 77,
2724,8,Vishwanath Pratap Singh,M,JD,,CM,,"Saturday, 30 March 1985","Wednesday, 25 September 1985",Lok Sabha,Fatehpur,Uttar Pradesh,finance,no_error,
2725,8,Vishwanath Pratap Singh,M,JD,,CM,,"Saturday, 30 March 1985","Wednesday, 25 September 1985",Lok Sabha,Fatehpur,Uttar Pradesh,commerce,difference of 2,
2726,8,Vishwanath Pratap Singh,M,JD,,CM,,"Wednesday, 25 September 1985","Saturday, 24 January 1987",Lok Sabha,Fatehpur,Uttar Pradesh,finance,no_error,
2727,8,Vishwanath Pratap Singh,M,JD,,CM,,"Saturday, 24 January 1987","Sunday, 12 April 1987",Lok Sabha,Fatehpur,Uttar Pradesh,defence,no_error,
2728,9,Ajit Singh,M,RLD,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Baghpat,Uttar Pradesh,industry,no_error,
2729,9,K P Unnikrishnan,M,INC,,CM,,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,Badagara,Kerala,surface transport,no_error,
2730,9,K P Unnikrishnan,M,INC,,CM,,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,Badagara,Kerala,communications,no_error,
2731,9,K P Unnikrishnan,M,INC,,CM,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Badagara,Kerala,surface transport,no_error,
2732,9,P Upendra,M,TDS,,CM,,"Monday, 6 December 1989","Wednesday, 10 October 1990",Rajya Sabha,,Andhra Pradesh,information & broadcasting,no_error,
2733,9,P Upendra,M,TDS,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,,Andhra Pradesh,parliamentary affairs,no_error,
2734,9,Manubhai Kotadia,M,JD,,CM,Independent Charge,"Wednesday, 6 December 1989","Monday, 5 November 1990",Lok Sabha,Amreli,Gujarat,water resources,no_error,
2735,9,Arif Mohammed Khan,M,BSP,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Bahraich,Uttar Pradesh,energy,no_error,
2736,9,Arif Mohammed Khan,M,BSP,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Bahraich,Uttar Pradesh,civil aviation,difference of 20,
2737,9,M S Gurupadaswamy,M,JD,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,,Uttar Pradesh,petroleum & chemicals,difference of 0,
2738,9,Srikant Jena,M,INC,,MoS,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Balasore,Odisha,industry,no_error,
2739,9,Prof Madhu Dandavate,M,JD,,CM,,"Tuesday, 5 December 1989","Saturday, 10 November 1990",Lok Sabha,Rajapur,Maharashtra,finance,no_error,
2740,9,Nitish Kumar,M,JD (U),Agriculture,MoS,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Nalanda,Bihar,agriculture,no_error,
2741,9,Nitish Kumar,M,JD (U),Cooperation,MoS,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Nalanda,Bihar,agriculture,no_error,
2742,9,Arun Kumar Nehru,M,JD,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Bilhaur,Uttar Pradesh,commerce,no_error,
2743,9,Arun Kumar Nehru,M,JD,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Bilhaur,Uttar Pradesh,tourism,other_exception,exception: ministry out of gazette date range
2744,9,Ram Vilas Paswan,M,Lok Jan Shakti Party,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Hajipur,Bihar,welfare,no_error,
2745,9,Ram Vilas Paswan,M,Lok Jan Shakti Party,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Hajipur,Bihar,labour,no_error,
2746,9,George Fernandes,M,JD,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Muzaffarpur,Bihar,railways,no_error,
2747,8,H K L Bhagat,M,INC,,CM,Additional Charge,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,East Delhi,Delhi,information & broadcasting,no_error,
2748,9,Murasoli Maran,M,DMK,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,,Tamil Nadu,urban development,no_error,
2749,9,Nathu Ram Mirdha,M,INC,,CM,,"Friday, 8 December 1989","Saturday, 10 November 1990",Lok Sabha,Nagaur,Rajasthan,food & civil supplies,other_exception,exception: ministry out of gazette date range
2750,9,Janeshwar Misha,M,JD,,MoS,Independent Charge,"Monday, 23 April 1990","Monday, 5 November 1990",Lok Sabha,Allahbad,Uttar Pradesh,communications,no_error,
2751,9,Sharad Yadav,M,JD (U),,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Madhepura,Bihar,food processing industries,no_error,
2752,9,Sharad Yadav,M,JD (U),,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Madhepura,Bihar,textiles,no_error,
2753,9,Nilami Routray,M,JD,,CM,,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,Puri,Orissa,health & family welfare,no_error,
2754,9,Nilami Routray,M,JD,,CM,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Puri,Orissa,environment & forests,no_error,
2755,9,Mufti Mohammed Sayeed,M,INC,,CM,,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,Anantnag,J&K,home affairs,no_error,
2756,9,Maneka Gadhi,F,INC,,MoS,,"Wednesday, 6 December 1989","Tuesday, 6 November 1990",Lok Sabha,Sultapur,Uttar Pradesh,environment & forests,no_error,
2757,9,Srikant Jena,M,JD,"Small Scale, Agro and Rural",MoS,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Balasore,Odisha,industry,no_error,
2758,9,Bhajman Behera,M,JD,,MoS,,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,Dhenkanal,Orissa,petroleum & chemicals,no_error,
